Location,Timestamp,mq135_raw,soil_moisture,soil_temperature,speed,light_intensity_lux,sound_level,rain_detected,estimated_ppm,temperature,humidity,pressure,altitude,uv_index
19.0890_72.8690,1752499003.2503328,690,0.0,28.4,0.5,720,0,0,320,27.9,68.0,1013.25,14.3,2.0
19.0890_72.8690,1752499010.522066,689,0.0,28.4,0.5,720,0,0,320,27.9,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752499017.8632631,697,0.0,28.4,0.5,720,0,0,320,27.9,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752499046.6427636,688,0.0,28.4,0.5,720,0,0,320,27.9,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752499053.5011883,688,0.0,28.4,0.5,720,0,0,320,27.9,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752499060.2083244,686,0.0,28.4,0.5,720,0,0,320,27.9,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752499067.1173866,688,0.0,28.4,0.5,720,0,0,320,27.9,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752499075.0606132,688,0.0,28.4,0.5,720,0,0,320,27.9,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752499095.3480203,713,0.0,28.4,0.5,720,0,0,320,27.9,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752499102.3292665,685,0.0,28.4,0.5,720,0,0,320,27.9,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752499109.029505,679,0.0,28.4,0.5,720,0,0,320,27.9,68.0,1013.25,14.3,4.0
19.0890_72.8690,1752499115.8428967,680,0.0,28.4,0.5,720,0,0,320,27.9,69.0,1013.25,14.3,13.0
19.0890_72.8690,1752499122.6804662,656,0.0,28.4,0.5,720,0,0,320,27.9,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752499129.6634681,678,0.0,28.4,0.5,720,0,0,320,27.9,69.0,1013.25,14.3,15.0
19.0890_72.8690,1752499136.6739702,679,0.0,28.4,0.5,720,0,0,320,27.9,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752499143.6395755,673,0.0,28.4,0.5,720,0,0,320,27.9,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752499150.39146,680,0.0,28.4,0.5,720,0,0,320,27.9,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752499163.7975914,675,0.0,28.4,0.5,720,0,0,320,27.9,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752499170.759583,670,0.0,28.4,0.5,720,0,0,320,27.9,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752499177.8463821,682,0.0,28.4,0.5,720,0,0,320,27.9,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752499184.5974486,679,0.0,28.4,0.5,720,0,0,320,27.9,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752499191.4058793,686,0.0,28.4,0.5,720,0,0,320,27.9,69.0,1013.25,14.3,15.0
19.0890_72.8690,1752499208.2093778,678,0.0,28.4,0.5,720,0,0,320,27.9,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752499215.192752,664,0.0,28.4,0.5,720,0,0,320,27.9,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752499222.0762475,658,0.0,28.4,0.5,720,0,0,320,27.9,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752499229.1628788,665,0.0,28.4,0.5,720,0,0,320,27.9,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752499250.5300713,661,0.0,28.4,0.5,720,0,0,320,27.9,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752499257.7862136,667,0.0,28.4,0.5,720,0,0,320,27.9,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752499280.2418854,662,0.0,28.4,0.5,720,0,0,320,27.9,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752499287.4109187,657,0.0,28.4,0.5,720,0,0,320,27.8,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752499294.3900049,658,0.0,28.4,0.5,720,0,0,320,27.8,69.0,1013.25,14.3,11.0
19.0890_72.8690,1752499301.7877753,656,0.0,28.4,0.5,720,0,0,320,27.8,69.0,1013.25,14.3,13.0
19.0890_72.8690,1752499308.7094882,654,0.0,28.4,0.5,720,0,0,320,27.8,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752499321.8703806,656,0.0,28.4,0.5,720,0,0,320,27.8,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752499329.0234964,656,0.0,28.4,0.5,720,0,0,320,27.8,69.0,1013.25,14.3,9.0
19.0890_72.8690,1752499337.208704,663,0.0,28.4,0.5,720,0,0,320,27.8,69.0,1013.25,14.3,15.0
19.0890_72.8690,1752499344.1835501,656,0.0,28.4,0.5,720,0,0,320,27.8,69.0,1013.25,14.3,15.0
19.0890_72.8690,1752499358.1192412,656,0.0,28.4,0.5,720,0,0,320,27.8,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752499365.133241,655,0.0,28.4,0.5,720,0,0,320,27.8,69.0,1013.25,14.3,7.0
19.0890_72.8690,1752499371.8532917,656,0.0,28.4,0.5,720,0,0,320,27.8,69.0,1013.25,14.3,15.0
19.0890_72.8690,1752499385.3266582,656,0.0,28.4,0.5,720,0,0,320,27.8,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752499392.43488,654,0.0,28.4,0.5,720,0,0,320,27.8,68.0,1013.25,14.3,11.0
19.0890_72.8690,1752499406.2037055,649,0.0,28.4,0.5,720,0,0,320,27.8,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752499419.7236743,645,0.0,28.4,0.5,720,0,0,320,27.8,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752499426.9869397,648,0.0,28.4,0.5,720,0,0,320,27.8,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752499433.9677517,646,0.0,28.4,0.5,720,0,0,320,27.8,69.0,1013.25,14.3,15.0
19.0890_72.8690,1752499440.9349613,653,0.0,28.4,0.5,720,0,0,320,27.8,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752499448.0024815,646,0.0,28.4,0.5,720,0,0,320,27.8,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752499454.79455,649,0.0,28.4,0.5,720,0,0,320,27.8,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752499461.9226716,644,0.0,28.4,0.5,720,0,0,320,27.8,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752499468.6596951,649,0.0,28.4,0.5,720,0,0,320,27.8,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752499482.1789002,646,0.0,28.4,0.5,720,0,0,320,27.8,69.0,1013.25,14.3,15.0
19.0890_72.8690,1752499489.1230044,639,0.0,28.4,0.5,720,0,0,320,27.8,69.0,1013.25,14.3,15.0
19.0890_72.8690,1752499496.3169124,639,0.0,28.4,0.5,720,0,0,320,27.8,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752499502.8610039,641,0.0,28.4,0.5,720,0,0,320,27.8,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752499509.5691893,645,0.0,28.4,0.5,720,0,0,320,27.8,68.0,1013.25,14.3,12.0
19.0890_72.8690,1752499516.5821273,642,0.0,28.4,0.5,720,0,0,320,27.8,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752499523.4988997,635,0.0,28.4,0.5,720,0,0,320,27.8,69.0,1013.25,14.3,6.0
19.0890_72.8690,1752499530.1194813,640,0.0,28.4,0.5,720,0,0,320,27.8,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752499536.880689,640,0.0,28.4,0.5,720,0,0,320,27.8,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752499543.4330492,639,0.0,28.4,0.5,720,0,0,320,27.8,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752499550.1587534,639,0.0,28.4,0.5,720,0,0,320,27.8,69.0,1013.25,14.3,15.0
19.0890_72.8690,1752499557.3740683,635,0.0,28.4,0.5,720,0,0,320,27.8,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752499564.2024598,635,0.0,28.4,0.5,720,0,0,320,27.8,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752499571.3844445,631,0.0,28.4,0.5,720,0,0,320,27.8,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752499585.0136259,635,0.0,28.4,0.5,720,0,0,320,27.8,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752499591.9723592,636,0.0,28.4,0.5,720,0,0,320,27.8,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752499599.3236473,625,0.0,28.4,0.5,720,0,0,320,27.8,69.0,1013.25,14.3,15.0
19.0890_72.8690,1752499606.5403042,625,0.0,28.4,0.5,720,0,0,320,27.8,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752499613.0849802,630,0.0,28.4,0.5,720,0,0,320,27.8,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752499620.4241753,638,0.0,28.4,0.5,720,0,0,320,27.8,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752499627.2328804,634,0.0,28.4,0.5,720,0,0,320,27.8,69.0,1013.25,14.3,7.0
19.0890_72.8690,1752499634.5155873,631,0.0,28.4,0.5,720,0,0,320,27.8,69.0,1013.25,14.3,4.0
19.0890_72.8690,1752499641.5730157,703,0.0,28.4,0.5,720,0,0,320,27.8,69.0,1013.25,14.3,15.0
19.0890_72.8690,1752499648.717699,630,0.0,28.4,0.5,720,0,0,320,27.9,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752499655.1427114,626,0.0,28.4,0.5,720,0,0,320,27.9,68.0,1013.25,14.3,11.0
19.0890_72.8690,1752499662.3191593,630,0.0,28.4,0.5,720,0,0,320,27.9,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752499670.10182,616,0.0,28.4,0.5,720,0,0,320,27.9,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752499677.0532644,626,0.0,28.4,0.5,720,0,0,320,27.9,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752499683.9725082,625,0.0,28.4,0.5,720,0,0,320,27.9,68.0,1013.25,14.3,8.0
19.0890_72.8690,1752499690.656525,630,0.0,28.4,0.5,720,0,0,320,27.9,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752499697.4040692,688,0.0,28.4,0.5,720,0,0,320,27.9,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752499704.3788006,623,0.0,28.4,0.5,720,0,0,320,27.9,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752499717.5131931,620,0.0,28.4,0.5,720,0,0,320,27.9,69.0,1013.25,14.3,15.0
19.0890_72.8690,1752499724.158101,631,0.0,28.4,0.5,720,0,0,320,27.9,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752499730.797377,627,0.0,28.4,0.5,720,0,0,320,27.9,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752499737.332876,627,0.0,28.4,0.5,720,0,0,320,27.9,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752499743.933391,624,0.0,28.4,0.5,720,0,0,320,28.0,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752499750.8815956,628,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,3.0
19.0890_72.8690,1752499757.626965,622,0.0,28.4,0.5,720,0,0,320,28.0,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752499764.4670236,628,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752499771.777407,624,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,6.0
19.0890_72.8690,1752499785.3428829,628,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,15.0
19.0890_72.8690,1752499792.293489,622,0.0,28.4,0.5,720,0,0,320,28.0,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752499799.0478604,624,0.0,28.4,0.5,720,0,0,320,28.0,68.0,1013.25,14.3,6.0
19.0890_72.8690,1752499805.7824476,621,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,15.0
19.0890_72.8690,1752499812.2549012,619,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,15.0
19.0890_72.8690,1752499819.067644,627,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,9.0
19.0890_72.8690,1752499832.781484,624,0.0,28.4,0.5,720,0,0,320,28.0,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752499840.0083928,624,0.0,28.4,0.5,720,0,0,320,28.0,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752499847.0672553,622,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752499854.0634727,639,0.0,28.4,0.5,720,0,0,320,28.0,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752499860.982815,621,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,3.0
19.0890_72.8690,1752499868.2158966,624,0.0,28.4,0.5,720,0,0,320,28.0,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752499875.0026984,619,0.0,28.4,0.5,720,0,0,320,28.0,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752499881.7361195,624,0.0,28.4,0.5,720,0,0,320,28.0,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752499888.7276566,623,0.0,28.4,0.5,720,0,0,320,28.0,68.0,1013.25,14.3,15.0
19.0890_72.8690,1752756427.4963958,0,0.0,28.4,0.5,720,0,0,320,30.5,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752756434.2463148,0,0.0,28.4,0.5,720,0,0,320,30.5,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752756440.9857106,0,0.0,28.4,0.5,720,0,0,320,30.5,70.0,1013.25,14.3,0.0
19.0890_72.8690,1752756454.5996544,0,0.0,28.4,0.5,720,0,0,320,30.5,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752756461.4728017,0,0.0,28.4,0.5,720,0,0,320,30.5,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752756472.489137,0,0.0,28.4,0.5,720,0,0,320,30.5,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752756489.9421685,0,0.0,28.4,0.5,720,0,0,320,30.5,70.0,1013.25,14.3,0.0
19.0890_72.8690,1752756497.9487522,0,0.0,28.4,0.5,720,0,0,320,30.5,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752756505.4234648,0,0.0,28.4,0.5,720,0,0,320,30.4,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752756512.2690387,0,0.0,28.4,0.5,720,0,0,320,30.4,70.0,1013.25,14.3,0.0
19.0890_72.8690,1752756518.9793832,0,0.0,28.4,0.5,720,0,0,320,30.4,70.0,1013.25,14.3,0.0
19.0890_72.8690,1752756526.339801,0,0.0,28.4,0.5,720,0,0,320,30.4,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752756539.6919386,0,0.0,28.4,0.5,720,0,0,320,30.4,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752756563.025596,0,0.0,28.4,0.5,720,0,0,320,30.4,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752756570.1219363,0,0.0,28.4,0.5,720,0,0,320,30.4,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752756576.9932659,0,0.0,28.4,0.5,720,0,0,320,30.4,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752756584.1935506,0,0.0,28.4,0.5,720,0,0,320,30.4,70.0,1013.25,14.3,0.0
19.0890_72.8690,1752756597.9595494,0,0.0,28.4,0.5,720,0,0,320,30.4,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752756605.1312587,0,0.0,28.4,0.5,720,0,0,320,30.4,70.0,1013.25,14.3,0.0
19.0890_72.8690,1752756625.3265955,0,0.0,28.4,0.5,720,0,0,320,30.4,70.0,1013.25,14.3,0.0
19.0890_72.8690,1752756632.275166,0,0.0,28.4,0.5,720,0,0,320,30.4,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752756639.0481064,0,0.0,28.4,0.5,720,0,0,320,30.4,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752756645.8198836,0,0.0,28.4,0.5,720,0,0,320,30.3,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752756652.9999123,0,0.0,28.4,0.5,720,0,0,320,30.3,70.0,1013.25,14.3,0.0
19.0890_72.8690,1752756659.9199874,0,0.0,28.4,0.5,720,0,0,320,30.3,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752756666.6583605,0,0.0,28.4,0.5,720,0,0,320,30.3,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752756673.4286487,0,0.0,28.4,0.5,720,0,0,320,30.3,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752756680.0717835,0,0.0,28.4,0.5,720,0,0,320,30.3,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752756686.944565,0,0.0,28.4,0.5,720,0,0,320,30.3,70.0,1013.25,14.3,0.0
19.0890_72.8690,1752756693.6949713,0,0.0,28.4,0.5,720,0,0,320,30.3,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752756700.3434741,0,0.0,28.4,0.5,720,0,0,320,30.3,70.0,1013.25,14.3,0.0
19.0890_72.8690,1752756707.2152085,0,0.0,28.4,0.5,720,0,0,320,30.3,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752756714.0335817,0,0.0,28.4,0.5,720,0,0,320,30.3,70.0,1013.25,14.3,0.0
19.0890_72.8690,1752756721.0000546,0,0.0,28.4,0.5,720,0,0,320,30.3,70.0,1013.25,14.3,0.0
19.0890_72.8690,1752756727.6952033,0,0.0,28.4,0.5,720,0,0,320,30.3,70.0,1013.25,14.3,0.0
19.0890_72.8690,1752756734.6659648,0,0.0,28.4,0.5,720,0,0,320,30.3,70.0,1013.25,14.3,0.0
19.0890_72.8690,1752756741.9633446,0,0.0,28.4,0.5,720,0,0,320,30.3,70.0,1013.25,14.3,0.0
19.0890_72.8690,1752756749.1038384,0,0.0,28.4,0.5,720,0,0,320,30.3,70.0,1013.25,14.3,0.0
19.0890_72.8690,1752756756.2980192,0,0.0,28.4,0.5,720,0,0,320,30.3,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752756763.3386786,0,0.0,28.4,0.5,720,0,0,320,30.3,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752756770.2180412,0,0.0,28.4,0.5,720,0,0,320,30.3,70.0,1013.25,14.3,0.0
19.0890_72.8690,1752756777.899083,0,0.0,28.4,0.5,720,0,0,320,30.3,70.0,1013.25,14.3,0.0
19.0890_72.8690,1752756784.9359562,0,0.0,28.4,0.5,720,0,0,320,30.3,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752756792.0709603,0,0.0,28.4,0.5,720,0,0,320,30.3,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752756799.2171454,0,0.0,28.4,0.5,720,0,0,320,30.3,70.0,1013.25,14.3,0.0
19.0890_72.8690,1752756806.5772672,0,0.0,28.4,0.5,720,0,0,320,30.2,70.0,1013.25,14.3,0.0
19.0890_72.8690,1752756813.5776548,0,0.0,28.4,0.5,720,0,0,320,30.2,70.0,1013.25,14.3,0.0
19.0890_72.8690,1752756820.6161249,0,0.0,28.4,0.5,720,0,0,320,30.2,70.0,1013.25,14.3,0.0
19.0890_72.8690,1752756827.4974442,0,0.0,28.4,0.5,720,0,0,320,30.2,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752756834.855826,554,0.0,28.4,0.5,720,0,0,320,30.2,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752756841.7832983,553,0.0,28.4,0.5,720,0,0,320,30.3,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752756848.7770746,560,0.0,28.4,0.5,720,0,0,320,30.3,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752756855.9768016,547,0.0,28.4,0.5,720,0,0,320,30.3,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752756862.8668215,551,0.0,28.4,0.5,720,0,0,320,30.3,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752756870.3814662,532,0.0,28.4,0.5,720,0,0,320,30.3,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752756877.218547,539,0.0,28.4,0.5,720,0,0,320,30.3,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752756884.0678413,529,0.0,28.4,0.5,720,0,0,320,30.4,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752756890.9368253,541,0.0,28.4,0.5,720,0,0,320,30.4,72.0,1013.25,14.3,0.0
19.0890_72.8690,1752756897.901455,555,0.0,28.4,0.5,720,0,0,320,30.4,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752756904.6348813,557,0.0,28.4,0.5,720,0,0,320,30.4,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752756911.4999967,559,0.0,28.4,0.5,720,0,0,320,30.4,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752756918.2389596,551,0.0,28.4,0.5,720,0,0,320,30.4,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752756925.1219912,541,0.0,28.4,0.5,720,0,0,320,30.3,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752756932.076242,542,0.0,28.4,0.5,720,0,0,320,30.4,71.0,1013.25,14.3,0.0
19.0890_72.8690,1752756938.8928409,528,0.0,28.4,0.5,720,0,0,320,30.5,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752756945.9352772,528,0.0,28.4,0.5,720,0,0,320,30.6,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752756952.784956,551,0.0,28.4,0.5,720,0,0,320,30.7,70.0,1013.25,14.3,0.0
19.0890_72.8690,1752756959.5387962,554,0.0,28.4,0.5,720,0,0,320,30.8,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752756966.5194578,556,0.0,28.4,0.5,720,0,0,320,30.8,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752756973.8969162,546,0.0,28.4,0.5,720,0,0,320,30.8,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752756982.2808044,544,0.0,28.4,0.5,720,0,0,320,30.6,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752756989.4839866,542,0.0,28.4,0.5,720,0,0,320,30.5,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752756996.4061747,548,0.0,28.4,0.5,720,0,0,320,30.4,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752757003.5648072,551,0.0,28.4,0.5,720,0,0,320,30.3,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752757010.339878,542,0.0,28.4,0.5,720,0,0,320,30.2,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752757017.0810924,539,0.0,28.4,0.5,720,0,0,320,30.1,68.0,1013.25,14.3,0.0
19.0890_72.8690,1752757023.8601222,539,0.0,28.4,0.5,720,0,0,320,30.0,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752757030.6007407,546,0.0,28.4,0.5,720,0,0,320,30.0,69.0,1013.25,14.3,0.0
19.0890_72.8690,1752757037.3634799,558,0.0,28.4,0.5,720,0,0,320,29.9,70.0,1013.25,14.3,0.0
19.0890_72.8690,1752757044.319745,558,0.0,28.4,0.5,720,0,0,320,29.8,70.0,1013.25,14.3,0.0
19.0890_72.8690,1752757051.1230917,558,0.0,28.4,0.5,720,0,0,320,29.7,71.0,1013.25,14.3,0.0
19.0890_72.8690,1752757058.2607188,549,0.0,28.4,0.5,720,0,0,320,29.7,71.0,1013.25,14.3,0.0
19.0890_72.8690,1752757065.009455,545,0.0,28.4,0.5,720,0,0,320,29.6,72.0,1013.25,14.3,0.0
19.0890_72.8690,1752757072.0248384,561,0.0,28.4,0.5,720,0,0,320,29.5,72.0,1013.25,14.3,0.0
19.0890_72.8690,1752757079.1936316,555,0.0,28.4,0.5,720,0,0,320,29.4,72.0,1013.25,14.3,0.0
19.0890_72.8690,1752757891.1049926,675,58.7,28.4,0.5,720,1,0,320,30.5,65.2,1013.25,14.3,5.4
19.0890_72.8690,1752757915.5444424,675,58.7,28.4,0.5,720,1,0,320,30.5,65.2,1013.25,14.3,5.4
19.0890_72.8690,1752757918.162078,675,58.7,28.4,0.5,720,1,0,320,30.5,65.2,1013.25,14.3,5.4
19.0890_72.8690,1752757939.6481578,675,58.7,28.4,0.5,720,1,0,320,30.5,65.2,1013.25,14.3,5.4
19.0890_72.8690,1752758276.9481933,675,58.7,28.4,0.5,720,1,0,320,30.5,65.2,1013.25,14.3,5.4
